,ID,Name,Address,Rating,OpeningHour,PhoneNum,Parking,Amenities,Description,TotalCheckins,PowerLevel,NumofStation,ChargeType,Lat,Lon,No_of_Visit
313,44848,China Bridge Parking Garage,"400 Swede Alley, Park City, UT",10,Open 24/7 - Open 24 hours but paid from 5pm to midnight. Midnight to 5pm free parking. First hour free during paid times.,Parking: Pay,+1 435-615-5178,"Park, Lodging, Shopping, EV Parking, Dining, Restrooms","8 chargers, 30amp (two) & 32amp (six) @~208v
",127,,5,J-1772,40.6430478,-111.4965595,50
314,45193,Richfield Supercharger,"20 W 1400 N, Richfield, UT 84701, USA",10,Open 24/7 - 24/7,Parking: Free,+1 877-798-3752,"Lodging, Dining, Restrooms, Shopping",I-70 exit 40. The Superchargers are located near the Holiday Inn Express.,126,120 kW,4,Supercharger,38.788537,-112.085722,50
315,45510,Montage Deer Valley,"9100 Marsac Ave, Park City, UT, United States",9,,Parking: Free,,"Shopping, Restrooms, EV Parking, Lodging, Dining","Four Tesla Model S wall connectors @ 80A each. J1772 charging also.
",7,14 kW,5,"Tesla, J-1772",40.6160648,-111.5142763,7
316,45796,Beaver Supercharger,"2080 525 W, Beaver, UT 84713, USA",10,Open 24/7,Parking: Free,+1 877-798-3752,"Shopping, Lodging, Dining, Restrooms, EV Parking","I-15, exit 109. The Superchargers are located next to the Eager Beaver Car Wash and Beaver Valley Chevron.",353,150 kW,8,Supercharger,38.2485005,-112.6551414,50
317,46337,BMW of Murray,"4735 S State St. Murray, UT 84107",3.1,???,,,,,30,,2,"CCS/SAE, J-1772",40.6687413,-111.8904002,30
318,47536,Murdoch GM & Chevrolet,"1955 N Main St, Logan, UT 84341",5.8,Open 24/7,Parking: Free,+1 435-752-6801,"Dining, Restrooms, EV Parking, Shopping",to the North of the main entrance. Cord is long enough to reach across two stalls.,7,,1,J-1772,41.7684021,-111.8382787,7
319,51065,Nephi Supercharger,"2100 S. Main Street, Nephi, UT 84648",10,,Parking: Free,+1 877-798-3752,"Shopping, EV Parking, Restrooms, Dining, Lodging",I-15 exit 222. The Superchargers are located near JC Mickelson's.,204,120 kW,6,Supercharger,39.6778097,-111.8432626,50
320,52689,Jerry Seiner Chevrolet,"1530 South 500 West Salt Lake City, UT 84115",,Open 24/7 - 24 hrs,Parking: Free,+1 801-685-3472,"Restrooms, Dining, EV Parking, Shopping",I-15 exit 305C.,4,25 kW,2,"CCS/SAE, J-1772",40.7373867,-111.9090383,4
321,53632,St. George Supercharger,"1091 N. Bluff St., St. George, UT 84770",10,Open 24/7 - 24/7,Parking: Free,+1 877-798-3752,"Shopping, Restrooms, Park, Dining, EV Parking","I-15 exit 6. The Superchargers are located behind the Starbucks in the Sunset Corner Shopping Center, facing North Ridgecrest. Map marker placement is precise.",330,120 kW,8,Supercharger,37.1258672,-113.6044428,50
322,53945,Farmington Station - West,"182 N Union Ave Farmington, UT 84025",8.9,Open 24/7,Parking: Free,,"Dining, Restrooms, EV Parking, Shopping",These are no longer Tesla chargers. Converted to Chargepoint. The charging stations are located near Buckle and Pluralsight. Map marker location is precise. 10KW,45,,2,J-1772,40.983852,-111.91006,45
323,54242,Cowboy Partners Center,"6440 Wasatch Blvd E, Salt Lake City, UT 84121",10,Open 24/7 - 24x7,,,"Dining, EV Parking, Restrooms, Shopping","Currently 3 working chargers far north end of parking lot in front of office building. 
",35,,3,J-1772,40.6339754,-111.8019759,35
324,54753,Gines Auto Service,"4261 W 5415 S, Kearns, UT 84118",10,,,+1 801-966-6021,,During business hours only. Monday-Friday 7:30 am- 6:00 pm. If you need it after hours call and make arrangements. 801-966-6021,17,,1,J-1772,40.6524769,-111.994662,17
325,56372,BMW of Pleasant Grove,"2111 West Grove Parkway Pleasant Grove, UT 84062",8.2,Available during business hours.,,+1 801-443-2000,,I-15 exit 275.,17,,1,J-1772,40.3521563,-111.77251,17
326,57123,East 100 North Parking/Charging,"24 East 100 North, Logan, Utah 84321",1.8,Open 24/7 - All hours,Parking: Free,,"Shopping, Restrooms, EV Parking, Dining",,29,,1,J-1772,41.733276,-111.8365218,29
327,57969,City Creek Center Valet Parking,"80 Regent St, Salt Lake City, UT 84111, USA",6.1,Valet closes 1 hour after the City Creek Center restaurants close,Parking: Pay,,"Restrooms, Dining, EV Parking, Shopping",City Creek Center Valet Parking; For Valet Customers Only,36,,1,J-1772,40.7676152,-111.8923557,36
328,58499,Regent Street Garage,"119 S. Regent Street, Salt Lake City, Utah 84101",8.2,Open 24/7 - 6am - 10pm,Parking: Pay,,"Dining, Restrooms, Shopping, EV Parking, Grocery, Park",Regent Street Parking Garage; Level P3 & P5 Near North Elevator Lobby both dual ChargePointe unit,15,,2,J-1772,40.7667163,-111.8918545,15
329,58868,Zion Lodge,"1 Zion Canyon Scenic Drive Springdale, Utah 84767",10,Open 24/7 - 24hrs,Parking: Free,+1 435-772-7700,"Lodging, Dining","ClipperCreek Level 2 Dual, 32 amps. Located at Zion Lodge inside Zion National Park. This charger is currently available to guests free of charge.",11,,2,J-1772,37.2501854,-112.958692,11
330,60150,Best Western Plus Abbey Inn & Suites,"1129 S Bluff St, St George, UT 84770",8,,Parking: Free,+1 435-652-1234,"WiFi, Shopping, Dining, Restrooms, EV Parking, Lodging",Easy access from I-15 exit 6. We offer three chargers to help make your travel needs simple. No fee to overnight guests at the hotel. $10.00 non-hotel guests. Come and enjoy the night at our hotel while charging your car!,26,6 kW,3,"Tesla, J-1772",37.0889834,-113.5864366,26
331,60449,West Wendover Supercharger,"810 W. Wendover Blvd., West Wendover, NV 89883",9.3,Open 24/7,Parking: Free,+1 877-798-3752,"Restrooms, EV Parking, Dining",I-80 exit 410.,110,120 kW,6,Supercharger,40.7429885,-114.0914466,50
332,60896,Best Western Premier Brian Head,"314 Hunter Ridge Dr, Brian Head, UT 84719",8,,Parking: Free,+1 435-677-9000,"Lodging, Dining",For guests only. There are outlets on the light poles in the parking lot. They are meant for block heaters but front desk said they could be used for electric cars,14,16 kW,3,"Tesla, Wall",37.7055604,-112.8545925,14
333,61023,Best Western Travel Inn,"316 East Saint George Boulevard, St. George, UT, 84770",5.1,,Parking: Free,,"WiFi, Shopping, Restrooms, EV Parking, Dining, Lodging",I-15 exit 8.,5,6 kW,2,"Tesla, J-1772",37.1099784,-113.5658987,5
334,61028,Best Western Coral Hills,"125 East Saint George Boulevard, St. George, UT, 84770",10,,Parking: Free,,"WiFi, Shopping, Dining, EV Parking, Restrooms, Lodging",I-15 exit 8.,33,6 kW,3,"J-1772, Tesla",37.1100342,-113.5661369,33
335,61317,Abbey Inn,"940 W. 200 N. Cedar City, UT 84720",10,24 hrs a day,Parking: Pay,+1 435-586-9966,"Dining, Lodging",I-15 exit 59. We have a Tesla Charger and Clippercreek Model HCS. Available for our hotel guests only at no charge.,20,8 kW,2,"Tesla, J-1772",37.6818157,-113.0776202,20
336,61464,Tooele Supercharger,"1568 East Saddleback Blvd., Tooele, UT 84074",10,Open 24/7,Parking: Free,+1 877-798-3752,"WiFi, Lodging, Dining, Restrooms, EV Parking, Shopping",I-80 exit 99. The Superchargers are located in the Comfort Inn & Suites parking lot.,80,120 kW,8,Supercharger,40.68495,-112.2704485,50
337,61584,1st Cash Pawn & Gun Store,"3130 State St, Salt Lake City, UT 84115",6.1,"M - F 9:30 to 6:30 - Sat 10:00 to 6:00, Closed Sunday",Parking: Free,+1 801-461-0279,"Dining, Restrooms, EV Parking, Shopping, WiFi",around back.,10,,1,J-1772,40.7029475,-111.8911912,10
338,61803,Backcountry.com,"1640 W. Redstone Center Dr. Park City, UT 84098",7.9,,,,,Behind Redstone Brewery. Across from Cold Stone and Petco. 208v 40amp. 2hr parking limit. Must be charging. They will ticket you for staying over time.,66,,1,J-1772,40.7202897,-111.5435077,50
339,61857,Salt Lake City Supercharger,"2312 South State Street, South Salt Lake City, UT 84115",10,Open 24/7,Parking: Free,+1 877-798-3752,"EV Parking, Shopping",I-80 exit 124.,233,120 kW,10,Supercharger,40.7205567,-111.8909682,50
340,62347,Zion National Park - Kolob Canyons Visitor Center,"3752 E Kolob Canyon Rd, New Harmony, UT 84757",6.9,8am-5pm,Parking: Free,+1 435-586-9548,"Shopping, Restrooms, EV Parking",I-15 exit 40. Two Level 2 Clipper Creek stations at the Kolob Canyons Visitor Center parking lot. Purchase a code at the Zion Natural History Association desk inside the Visitor Center during operational hours. Code is valid for 3 days and can be used at the Zion Canyon public charging stations as well.,6,,1,J-1772,37.453424,-113.2275872,6
341,62756,Tremonton Supercharger,"2145 W. Main Street, Tremonton, UT 84337",10,Open 24/7,Parking: Free,+1 877-798-3752,"Dining, Lodging",I-84 exit 40. The Superchargers are located in the Hampton Inn parking lot.,214,120 kW,6,Supercharger,41.7103019,-112.2004043,50
342,63232,Zion Canyon Visitor Center,"Hurricane, Utah 84737",8,8am-5pm (varies by season),Parking: Pay,+1 435-772-3256,"Dining, Shopping, Park, EV Parking, Restrooms",Two Level 2 Clipper Creek stations at the Zion Canyon Visitor Center parking lot. Purchase an access code at the Zion Natural History Association bookstore inside the visitor center during operational hours. Code is active for three days and can also be used at the Kolob Canyons public charging stations.,48,,2,J-1772,37.1488811,-113.4933916,48
343,63274,Grand America Hotel,555 South Main Street Salt Lake City Utah 84111,,24 hrs a day,Parking: Free,,Lodging,Requires using $15 valet parking,3,16 kW,3,"Tesla, J-1772",40.7574487,-111.892491,3
344,63382,Stein Eriksen Lodge,"7700 Stein Way Park City, Utah 84060",,,Parking: Free,+1 435-649-3700,"Lodging, Dining, EV Parking, Restrooms, Park, Shopping, Valet Parking","Two Tesla HPWC Destination Chargers, up to 64A and two 40A standard chargers. Available for guests only. Please see valet.",1,13 kW,4,"Tesla, J-1772",40.6220547,-111.4928501,1
345,63385,Amangiri,"1 Kayenta Rd., Canyon Point, Utah 84741",,,Parking: Free,+1 435-675-3999,"Lodging, Dining","Three Tesla HPWC Destination Chargers, up to 64A.
",2,13 kW,3,Tesla,37.0146036,-111.6135344,2
346,66240,Cliffrose Lodge & Gardens,"281 Zion Park Blvd Springdale, UT 84767",10,,Parking: Free,+1 800-243-8824,"Park, Shopping, WiFi, Restrooms, Dining, EV Parking, Lodging",Two Tesla stations on the north side of the lodge for hotel guests,14,16 kW,3,"Tesla, J-1772",37.1971031,-112.99329,14
347,66369,DoubleTree Suites Downtown,"110 600 S Salt Lake City, UT 84101",7.2,Open 24/7,Parking: Free,+1 801-359-7800,"WiFi, Shopping, Restrooms, EV Parking, Lodging, Dining",Complimentary for overnight hotel guests.,6,,2,J-1772,40.7568212,-111.8969203,6
348,66623,Marriott Hotel & Convention Center,"101 N 100 W Provo, UT 84601",10,,Parking: Free,,"Lodging, Dining, Restrooms, Park, EV Parking",Dedicated parking stall,30,13 kW,2,"Tesla, J-1772",40.2351115,-111.6626673,30
349,66678,Outlets Park City,"6699 N. Landmark Drive, Park City, Utah 84098",10,Monday â€“ Saturday: 9am to 9pm Sunday: 10am to 7pm,Parking: Free,+1 435-645-7078,"Dining, Lodging, Shopping, Grocery, Restrooms","I-80 exit 145. Four ChargePoint units. In front of Dress Barn, rue 21, and Samsonite.",44,,2,J-1772,40.7292327,-111.5543341,44
350,67758,Thanksgiving Point - Megaplex Theatres,"2935 Thanksgiving Way Lehi, UT 84043",10,Inaccessible when The mall is closed,Parking: Free,+1 877-494-3833,Dining,I-15 exit 284.,192,14.4 - 50 kW,4,"J-1772, CHAdeMO, CCS/SAE",40.4240004,-111.8875582,50
351,67811,Thanksgiving Park South,"3300 Ashton Blvd Lehi, UT 84043",8.1,,Parking: Free,,,I-15 exit 284. Two Plugs,24,,2,J-1772,40.4289188,-111.8952901,24
352,67813,Thanksgiving Park North,"3400 Ashton Blvd Lehi, UT 84043",6.7,Open 24/7,Parking: Free,,,"I-15 exit 284. 30a 200v, 2 plugs. 4 hour max.",38,,2,J-1772,40.4297782,-111.8965569,38
353,68260,Town & Country Best Western RV Park,"337 N Main St Cedar City, UT 84721",,,Parking: Pay,+1 435-586-9900,"Lodging, Dining",Did not ask if they would allow me to pay for just a few hours of charging as I was going to occupy the spot overnight. Very friendly.,0,16 kW,3,"NEMA 14-50, Tesla",37.6831947,-113.0640116,0
354,69441,Daybreak - SoDa Row,"4628 Daybreak Rim Way, South Jordan, UT 84095",10,Open 24/7,Parking: Free,+1 877-494-3833,Dining,EVgo,203,7.2 - 50 kW,3,"J-1772, CCS/SAE, CHAdeMO",40.5470676,-112.0035284,50
355,69825,Hotel Park City,"2001 Park Ave, Park City, Utah 84060 United States",,,Parking: Free,+1 435-200-2000,"Park, WiFi, Shopping, EV Parking, Restrooms, Lodging, Dining",Tesla Charging available for guests and patrons. please see valet. 1 Tesla Connector - 40A,2,8 kW,1,Tesla,40.6621377,-111.5157668,2
356,70391,Utah Valley University,"800 W University Pkwy Orem, UT 84058",6.7,Open 24/7 - 24/7,Parking: Pay,+1 801-863-4636,"Shopping, Park, EV Parking, Restrooms, Dining","1/15: Parking lot is fenced off for construction, chargers are not accessible.
",84,50 kW,3,"J-1772, CHAdeMO, CCS/SAE",40.2833967,-111.7197829,50
357,70452,Flanigans Inn,"450 Zion Park Blvd, Springdale, UT 84767",10,Open 24/7 - 24/7,Parking: Free,+1 435-772-3244,"Park, WiFi, Shopping, Restrooms, EV Parking, Lodging, Dining",Self park On the right past the main lobby and laundry/vending,10,8 kW,2,"Tesla, J-1772",37.194519,-112.995594,10
358,71204,Newpark Resort - North Lot,"1456 Newpark Blvd, Park City, UT 84098",9.6,Open 24/7 - 24/7,Parking: Free,+1 877-494-3833,Dining,I-80 exit 145. EVgo DCFC located in front of Newpark Hotel.,82,7.2 - 50 kW,3,"J-1772, CHAdeMO, CCS/SAE",40.7219971,-111.5413052,50
359,71891,The Gateway - Summer Parking 4C,"158 S 400 W, Salt Lake City, UT 84101",8,Garage Parking Hours,Parking: Free,+1 877-494-3833,"Dining, Restrooms, Shopping, EV Parking","Inside garage, by entrance to Clark Planetarium. Parking: First hour free",129,7.2 - 50 kW,3,"J-1772, CHAdeMO, CCS/SAE",40.7650596,-111.9048263,50
360,72665,Harmons City Creek,"136 Social Hall Ave. Salt Lake City, UT 84111",9.6,Garage Hours,Parking: Free,+1 877-494-3833,"Dining, Grocery, Shopping, EV Parking, Restrooms",Garage Level P1 across from store entrance. EVgo.,154,14.4 - 50 kW,3,"J-1772, CHAdeMO, CCS/SAE",40.7677,-111.888862,50
361,72838,Utah State University,"Bullen Hall Logan, UT 84321",,"Weekdays: 5pm-7am
",Parking: Pay,,,"Temporarily Closed (likely all winter) due to construction in the area. 
",4,,4,J-1772,41.7437079,-111.8110555,4
362,72973,City Creek Center East,"50 E 100 S, Salt Lake City, UT 84111",8.8,"Mon-Sat 4:30 AM to 1AM, Sun 9AM to 11PM",Parking: Free,+1 877-494-3833,Dining,"City Creek East, garage level P3, Zone E. Garage entrances: 50 E 100 S (westbound), or 55 E South Temple (westbound). EVgo CHAdoMO DCFC, first 2 hours of parking is free.",100,7.2 - 50 kW,3,"J-1772, CCS/SAE, CHAdeMO",40.7669684,-111.8920852,50
363,73071,Costco,"1818 S 300 W, Salt Lake City, UT 84115",8.2,M-F 10:00am - 8:30pm Sat. 9:30am - 6:00pm Sun. 10:00am - 6:00pm (Store Hours charging hours NOT Verified [could be same as gas hours?]),Parking: Free,+1 801-485-9715,"Dining, Restrooms, EV Parking, Shopping, Grocery","Next to the tire center (West side) 6 ChargePro Level 2 charging stations. Try using Pay With Plugshare to pay for the charge. Serviced by SemaConnect (not currently showing on their app, so to charge you have to do an individual CC transaction by phone or web, or else use a SemaConnect RFID card linked to your account).... 
",128,,5,J-1772,40.7314187,-111.9039671,50
364,7316,Walgreens,"1315 North State Street Provo, UT 84604",1,"Open 24/7 - Store is open daily, 24 hours.",Parking: Free,+1 801-616-5223,,SemaCharge RFID card required.,32,7.2 kW,1,J-1772,40.2515368,-111.6709681,32
365,73237,Price Supercharger,"925 Westwood Blvd., Price, UT 85401",10,,Parking: Free,+1 877-798-3752,"Lodging, Dining",Highway 191 exit 240. Behind Dairy Queen,117,120 kW,8,Supercharger,39.6011541,-110.8347666,50
366,73326,South Salt Lake Community College,"1534 S 200 E, Salt Lake City, UT 84115",10,Open 24/7 - 24/7,Parking: Pay,,"Lodging, Shopping, Restrooms, Dining",Map pin location is precise. Requires SLCC parking pass.,13,,1,J-1772,40.7362186,-111.8878609,13
367,73365,Progrexion,"257 E 200 S, Salt Lake City UT 84111, United States",10,Closed Saturday and Sunday.,Parking: Pay,,"Dining, EV Parking, Restrooms, Shopping, Grocery",Two 240 V stations next to the elevators on P1. Must pay for parking,11,,2,J-1772,40.7654862,-111.8857882,11
368,7464,Walgreens,"420 S Main St, Springville, UT 84663",10,Store hours: 8 a.m. - 10 p.m. daily,Parking: Free,+1 801-853-1214,Dining,SemaCharge RFID card required.,30,7.2 kW,1,J-1772,40.1605638,-111.6135827,30
369,76227,Walgreens,"4668 S Redwood Rd., Taylorsville, UT 84123",10,,Parking: Free,+1 801-967-4972,Dining,,18,7.2 kW,1,J-1772,40.6685097,-111.9418208,18
370,76415,Station 1 Park,"165 S Pierpont Ave Salt Lake City, UT 84101",3.6,6am-10pm,Parking: Pay,,Dining,"Within the parking garage on the north side of the street, on the first level. 2 ChargePoint spots (Chargepoint card required).",14,,2,J-1772,40.763694,-111.898408,14
371,76831,REI,"3285 3300 S, Salt Lake City, UT 84109",10,Open 24/7,Parking: Free,+1 877-494-3833,"Park, EV Parking, Restrooms, Shopping, Grocery, Dining",Just right of REI store entrance.,214,14.4 - 50 kW,4,"CHAdeMO, CCS/SAE, J-1772",40.7008332,-111.8032058,50
372,78527,Hyatt Place Salt Lake City,"3090 6200 S, Holladay, UT 84121",9.6,,Parking: Free,,"Lodging, Dining, EV Parking, Restrooms, Shopping, WiFi",I-215 exit 6. Single Level 2 Bosch Power Max (outside/uncovered) w/ EV parking sign. Comfortable front lobby while waiting! Only 200V 12A,48,,1,J-1772,40.6354403,-111.8073973,48
373,7914,Walgreens,"12623 S Redwood Rd, Riverton, UT 84065",9.3,Store hours: 8 a.m. - 10 p.m.,,+1 801-254-4916,,,19,7.2 kW,1,J-1772,40.5217196,-111.9402478,19
374,7918,Walgreens,"1311 Draper Parkway, Draper, UT 84020",8.2,Open 24/7 - 24 hours daily,Parking: Free,+1 801-571-0378,"Shopping, EV Parking, Restrooms, Dining",ChargePoint,10,,2,"J-1772, Wall",40.5283664,-111.8557921,10
375,7919,Walgreens,"9426 S 700 East , Sandy, UT 84070",6.2,Store hours: 8 a.m. - 10 p.m. daily,Parking: Free,+1 801-307-0071,,SemaCharge RFID card required.,26,7.2 kW,1,J-1772,40.5800276,-111.874919,26
376,7922,Walgreens,"1962 W. 1800 N., Clinton, UT, 84015",10,Open 24/7 - charger 24/7 ? Store hours: 8 a.m. - 10 p.m. daily,Parking: Free,+1 801-614-1347,Dining,SemaConnect/ChargePro J1772 pedestal - map marker location is precise.,13,7.2 kW,2,J-1772,41.1403807,-112.065946,13
377,7924,Walgreens,"5554 S 1900 W, Roy, UT 84067",10,Store hours: 8 a.m. - 10 p.m. daily,Parking: Free,+1 800-663-5633,"EV Parking, Dining, Restrooms, Shopping",SemaConnect/ChargePro Level 2 pedestal. You can pay through PlugShare,55,7.2 kW,1,J-1772,41.1628016,-112.0273816,50
378,7951,Walgreens,"210 N Main St , Kaysville, UT 84037",5.8,Store hours: 8 a.m. - 10 p.m. daily,Parking: Free,+1 801-529-1434,,SemaCharge RFID card required. Seems to be 208 volts.,16,7.2 kW,1,J-1772,40.9840337,-111.8893951,16
379,80198,Weber State Credit Union,"4140 Harrison Blvd, Ogden, Utah, 84403",6.1,,Parking: Free,,,,45,,2,J-1772,41.1876255,-111.9506704,45
380,80227,Salt Lake Community College,"Bruin Blvd, Salt Lake City, UT 84119, USA",8.6,???,Parking: Pay,,,Off of South Bruin Blvd. at the southeast corner of the Academic & Administration Bldg.,16,,1,J-1772,40.6751,-111.946119,16
381,8081,American Bush,"2626 South 300 West, South Salt Lake, UT, 84115-2911",8.2,Open 24/7,,+1 801-467-0700,Dining,"under the solar canopy, Clipper Creek non-networked, plug in and charge!",17,,1,J-1772,40.7145788,-111.9024164,17
382,8083,Walgreens,"3863 W 9000 S, West Jordan, UT, 84084",4.4,Open 24/7 - 24 hours daily,Parking: Free,+1 800-663-5633,Dining,,40,7.2 kW,2,J-1772,40.5873637,-111.9852142,40
383,80951,Thanksgiving Park 4,"2600 Executive Pkwy, Lehi, UT 84043",6.9,,Parking: Free,,,,9,,2,J-1772,40.4277743,-111.8941722,9
384,8121,Walgreens,"7227 S State St, Midvale, UT, 84047",10,Open 24/7,Parking: Free,+1 800-663-5633,"Dining, Restrooms, EV Parking, Shopping",,28,7.2 kW,1,J-1772,40.6202781,-111.8917502,28
385,81927,"RCS Rocket Motor Components, Inc.","2113 W 850 N, Cedar City UT 84721, United States",,"Available 8 AM - 5 PM M-F, closed holidays and weekends.",Parking: Free,+1 435-817-1845,,"I-15 exit 59. The connector is located inside a secure facility, users must call first before entering gated property. Located roughly between the St. George and Beaver Superchargers, close to I-15.",0,,1,Tesla,37.6912938,-113.0904639,0
386,85196,Red Lion,"161 W 600 S, Salt Lake City UT 84101, United States",10,???,Parking: Free,,"Lodging, Dining, Restrooms, EV Parking","under the Red Lion marquee sign. Clipper Creek model HCS-50 Level 2 EVSE, holder installed upside-down so don't expect it to sit correctly.",96,8 kW,3,"Tesla, J-1772",40.755578,-111.8974792,50
387,85361,Ken Garff Ford,"597 E Auto Mall Dr, American Fork UT 84003, United States",,,,,Restrooms,Located at the entrance.,3,,1,J-1772,40.3644246,-111.7953253,3
388,85912,Mountainland Association of Governments,"586 E 800 N Orem, UT",10,24-7 open,,,,Stratford Business Park,14,,1,J-1772,40.3113473,-111.6842431,14
389,85913,Best Western Plus,"50W 200N St, Cedar City UT 84721, United States",8,Open 24/7,Parking: Free,+1 435-586-1234,"WiFi, Restrooms, EV Parking, Lodging, Dining",Located in the sw corner of the property.,24,,1,J-1772,37.681529,-113.0648695,24
390,8663,Ken Garff Nissan of Salt Lake City,"777 South West Temple, Salt Lake City, UT 84101",4.1,Charging station will only be available during business hours.,Parking: Free,+1 801-933-1900,"Park, Dining, Restrooms, EV Parking, Shopping","ABB Level 3 charger (model Terra 53 CJ) has both CCS & CHAdeMO ports, along with two Level 2 charge spots in same area. If reporting a bad checkin (failure to charge), please specify which of the three charger types you were trying to use.",417,50 kW,4,"CHAdeMO, CCS/SAE, Wall, J-1772",40.7524646,-111.8951037,50
391,86857,Inn at Entrada,"2588 W Sinagua Trl, Saint George, UT, United States, 84770",,,Parking: Free,,"Lodging, Dining",,1,8 kW,3,Tesla,37.1565784,-113.6393262,1
392,87887,University of Utah,"11 S Wasatch Dr, Salt Lake City, UT 84112",7.9,,,,,,15,,1,J-1772,40.7700513,-111.8439527,15
393,89201,UDOT - Rampton,"4501 Constitution Blvd, Taylorsville UT 84129, United States",10,Open 24/7,Parking: Free,,,Full time LEAF chargers need to finish charge and then get out of the way!!! - North side of building.,41,,2,J-1772,40.6714306,-111.9591233,41
394,89677,Tesla Service Center,"1038 S 300 W, Salt Lake City UT 84101, United States",8.8,Open 24/7,Parking: Free,,"Restrooms, Shopping, Grocery, Dining",,12,,5,Tesla,40.7464542,-111.9025562,12
395,90019,Hunt Electric,"1920 Alexander St, West Valley City UT 84119, United States",,Open 24/7,,,,,3,,1,J-1772,40.7197589,-111.9450812,3
396,90183,Ancestry.com,"1300 W Traverse Pkwy, Lehi, UT 84043",9,Open 24/7,Parking: Free,,,"I-15 exit 284. There are 4 stations on the North side of the West building and 4 stations on the first floor of the East parking garage. These are charging spaces, not parking spaces and are restricted to 4 hours during business hours.",4,,8,J-1772,40.4352141,-111.8734917,4
397,90258,Church Ave Parking/Charging,"110 Church St Logan, UT 84321",8.2,Open 24/7,Parking: Free,+1 888-758-4389,,on the east side of the street (northbound). Map marker location is precise.,14,,1,J-1772,41.733694,-111.8357927,14
398,90502,Utah's Hogle Zoo,"2600 Sunnyside Ave, Salt Lake City UT 84108, United States",7.9,Open 24/7 - 9 am - 9 pm for charger in parking lot; 24/7 for dual-port ChargePoint on roadway,Parking: Free,,"Restrooms, EV Parking, Dining, Shopping, Park",Two single-port Level 2 Bosch stations 24 Amps max (4 hour limit). The Bosch station is only available until Hogle Zoo closes the parking lot gates at 9 pm.,69,,2,J-1772,40.7510446,-111.8163707,50
399,91678,Free to charge,"4563 Daybreak Rim Way, South Jordan UT 84095, United States",10,Text me so I can open the garage for you! I work from home so I should be there through out the day!,,+1 801-900-3267,"Restrooms, WiFi, Park, EV Parking, Dining, Shopping","Two chargers 
",9,,2,"Tesla, J-1772",40.5466552,-112.0020021,9
400,92310,Visa Building,"2901 Ashton Blvd, Lehi, UT 84043, USA",7.9,Open 24/7,Parking: Free,,,"Three Leviton EVB32 32a chargers plus one Leviton EVR30 30a charger, all at ~ 200v. Units located at SE corner of building.",38,,4,J-1772,40.4235317,-111.8956627,38
401,9527,Walgreens,"763 N State St , Orem, UT 84057",8,Store hours: 8 a.m. - 10 p.m. daily,Parking: Free,+1 801-734-1624,,SemaCharge RFID card required.,14,7.2 kW,1,J-1772,40.3109509,-111.7040416,14
402,96390,Cable Mountain Lodge,"147 Zion Park Blvd, Springdale, UT 84767",10,,Parking: Free,,"Shopping, Park, WiFi, EV Parking, Dining, Restrooms, Lodging",The parking is for hotel guests only,16,10 kW,3,"Tesla, J-1772",37.1991033,-112.9928859,16
403,96732,Ken Garff - Chevrolet,"1015 S 500 E, American Fork UT 84003, United States",10,,Parking: Free,,,"I-15 exit 276. /// Northwest corner of main building, in front. 5kW L2 max.",12,,2,J-1772,40.35659,-111.786473,12
404,96953,Sorrel River Ranch Resort and Spa,"Mile 17, Hwy 128, Moab, UT, United States, 84532",,,Parking: Free,,"Lodging, Dining, EV Parking, Restrooms, Park",,3,16 kW,1,Tesla,38.6014546,-109.5656752,3
405,97074,inContact,"75 W Towne Ridge Pkwy, Sandy, UT 84070",10,Open 24/7,Parking: Free,,,I-15 exit 295. On north side of level 3 (main level) of the parking garage. North entrance is next to buildings main entrance by the big flag pole. Take a right once inside the garage to find the chargers (a pair of handicapped ones followed by four other pairs).,16,,10,J-1772,40.5757121,-111.8943585,16
406,97764,Utah DOT,"2010 S 2760 W, Salt Lake City UT 84104, United States",10,Open 24/7,Parking: Free,,,Four ChargePoint Level 2 EV chargers.,14,,2,J-1772,40.7278282,-111.9619886,14
